variant,size_label,size_bytes,iteration,phase,duration_ns
B_no_audit,1MB,1048576,8,t1_t2_encode,1007300
B_no_audit,1MB,1048576,8,t2_t3_write,9486000
B_no_audit,1MB,1048576,8,t3_t4_rename,0
B_no_audit,1MB,1048576,8,t4_t5_audit,1100
B_no_audit,1MB,1048576,8,t5_t6_return,200
B_no_audit,1MB,1048576,8,t0_t6_total,11537700
B_no_audit,1MB,1048576,9,t0_t1_validation,611600
B_no_audit,1MB,1048576,9,t1_t2_encode,1069000
B_no_audit,1MB,1048576,9,t2_t3_write,4994100
B_no_audit,1MB,1048576,9,t3_t4_rename,0
B_no_audit,1MB,1048576,9,t4_t5_audit,700
B_no_audit,1MB,1048576,9,t5_t6_return,300
B_no_audit,1MB,1048576,9,t0_t6_total,6675700
B_no_audit,1MB,1048576,10,t0_t1_validation,3345400
B_no_audit,1MB,1048576,10,t1_t2_encode,2375300
B_no_audit,1MB,1048576,10,t2_t3_write,36306500
B_no_audit,1MB,1048576,10,t3_t4_rename,0
B_no_audit,1MB,1048576,10,t4_t5_audit,900
B_no_audit,1MB,1048576,10,t5_t6_return,300
B_no_audit,1MB,1048576,10,t0_t6_total,42028400
B_no_audit,1MB,1048576,11,t0_t1_validation,423000
B_no_audit,1MB,1048576,11,t1_t2_encode,1097700
B_no_audit,1MB,1048576,11,t2_t3_write,6193000
B_no_audit,1MB,1048576,11,t3_t4_rename,0
B_no_audit,1MB,1048576,11,t4_t5_audit,1200
B_no_audit,1MB,1048576,11,t5_t6_return,200
B_no_audit,1MB,1048576,11,t0_t6_total,7715100
B_no_audit,1MB,1048576,12,t0_t1_validation,572900
B_no_audit,1MB,1048576,12,t1_t2_encode,4107600
B_no_audit,1MB,1048576,12,t2_t3_write,5442400
B_no_audit,1MB,1048576,12,t3_t4_rename,0
B_no_audit,1MB,1048576,12,t4_t5_audit,2500
B_no_audit,1MB,1048576,12,t5_t6_return,200
B_no_audit,1MB,1048576,12,t0_t6_total,10125600
B_no_audit,1MB,1048576,13,t0_t1_validation,477100
B_no_audit,1MB,1048576,13,t1_t2_encode,1085800
B_no_audit,1MB,1048576,13,t2_t3_write,6872800
B_no_audit,1MB,1048576,13,t3_t4_rename,0
B_no_audit,1MB,1048576,13,t4_t5_audit,2300
B_no_audit,1MB,1048576,13,t5_t6_return,300
B_no_audit,1MB,1048576,13,t0_t6_total,8438300
B_no_audit,1MB,1048576,14,t0_t1_validation,2943000
B_no_audit,1MB,1048576,14,t1_t2_encode,1064000
B_no_audit,1MB,1048576,14,t2_t3_write,4154600
B_no_audit,1MB,1048576,14,t3_t4_rename,0
B_no_audit,1MB,1048576,14,t4_t5_audit,1300
B_no_audit,1MB,1048576,14,t5_t6_return,200
B_no_audit,1MB,1048576,14,t0_t6_total,8163100
B_no_audit,1MB,1048576,15,t0_t1_validation,675700
B_no_audit,1MB,1048576,15,t1_t2_encode,1115300
B_no_audit,1MB,1048576,15,t2_t3_write,25603700
B_no_audit,1MB,1048576,15,t3_t4_rename,0
B_no_audit,1MB,1048576,15,t4_t5_audit,700
B_no_audit,1MB,1048576,15,t5_t6_return,100
B_no_audit,1MB,1048576,15,t0_t6_total,27395500
B_no_audit,1MB,1048576,16,t0_t1_validation,434500
B_no_audit,1MB,1048576,16,t1_t2_encode,1001000
B_no_audit,1MB,1048576,16,t2_t3_write,3878800
B_no_audit,1MB,1048576,16,t3_t4_rename,0
B_no_audit,1MB,1048576,16,t4_t5_audit,1100
B_no_audit,1MB,1048576,16,t5_t6_return,200
B_no_audit,1MB,1048576,16,t0_t6_total,5315600
B_no_audit,1MB,1048576,17,t0_t1_validation,544600
B_no_audit,1MB,1048576,17,t1_t2_encode,1062200
B_no_audit,1MB,1048576,17,t2_t3_write,3512300
B_no_audit,1MB,1048576,17,t3_t4_rename,0
B_no_audit,1MB,1048576,17,t4_t5_audit,700
B_no_audit,1MB,1048576,17,t5_t6_return,200
B_no_audit,1MB,1048576,17,t0_t6_total,5120000
B_no_audit,1MB,1048576,18,t0_t1_validation,523500
B_no_audit,1MB,1048576,18,t1_t2_encode,1346100
B_no_audit,1MB,1048576,18,t2_t3_write,3844700
B_no_audit,1MB,1048576,18,t3_t4_rename,0
B_no_audit,1MB,1048576,18,t4_t5_audit,1200
B_no_audit,1MB,1048576,18,t5_t6_return,400
B_no_audit,1MB,1048576,18,t0_t6_total,5715900
B_no_audit,1MB,1048576,19,t0_t1_validation,433800
B_no_audit,1MB,1048576,19,t1_t2_encode,1095600
B_no_audit,1MB,1048576,19,t2_t3_write,5597500
B_no_audit,1MB,1048576,19,t3_t4_rename,0
B_no_audit,1MB,1048576,19,t4_t5_audit,1000
B_no_audit,1MB,1048576,19,t5_t6_return,100
B_no_audit,1MB,1048576,19,t0_t6_total,7128000
B_no_audit,1MB,1048576,20,t0_t1_validation,603300
B_no_audit,1MB,1048576,20,t1_t2_encode,1099700
B_no_audit,1MB,1048576,20,t2_t3_write,3636800
B_no_audit,1MB,1048576,20,t3_t4_rename,0
B_no_audit,1MB,1048576,20,t4_t5_audit,500
B_no_audit,1MB,1048576,20,t5_t6_return,200
B_no_audit,1MB,1048576,20,t0_t6_total,5340500
B_no_audit,1MB,1048576,21,t0_t1_validation,1075700
B_no_audit,1MB,1048576,21,t1_t2_encode,1125300
B_no_audit,1MB,1048576,21,t2_t3_write,4381900
B_no_audit,1MB,1048576,21,t3_t4_rename,0
B_no_audit,1MB,1048576,21,t4_t5_audit,1100
B_no_audit,1MB,1048576,21,t5_t6_return,300
B_no_audit,1MB,1048576,21,t0_t6_total,6584300
B_no_audit,1MB,1048576,22,t0_t1_validation,499100
B_no_audit,1MB,1048576,22,t1_t2_encode,1296500
B_no_audit,1MB,1048576,22,t2_t3_write,3598100
B_no_audit,1MB,1048576,22,t3_t4_rename,0
B_no_audit,1MB,1048576,22,t4_t5_audit,800
B_no_audit,1MB,1048576,22,t5_t6_return,200
B_no_audit,1MB,1048576,22,t0_t6_total,5394700
B_no_audit,1MB,1048576,23,t0_t1_validation,611300
B_no_audit,1MB,1048576,23,t1_t2_encode,1087200
B_no_audit,1MB,1048576,23,t2_t3_write,43725700
B_no_audit,1MB,1048576,23,t3_t4_rename,0
B_no_audit,1MB,1048576,23,t4_t5_audit,800
B_no_audit,1MB,1048576,23,t5_t6_return,300
B_no_audit,1MB,1048576,23,t0_t6_total,45425300
B_no_audit,1MB,1048576,24,t0_t1_validation,518500
B_no_audit,1MB,1048576,24,t1_t2_encode,1319300
B_no_audit,1MB,1048576,24,t2_t3_write,4737300
B_no_audit,1MB,1048576,24,t3_t4_rename,0
B_no_audit,1MB,1048576,24,t4_t5_audit,1000
B_no_audit,1MB,1048576,24,t5_t6_return,200
B_no_audit,1MB,1048576,24,t0_t6_total,6576300
B_no_audit,1MB,1048576,25,t0_t1_validation,545900
B_no_audit,1MB,1048576,25,t1_t2_encode,1398300
B_no_audit,1MB,1048576,25,t2_t3_write,4919800
B_no_audit,1MB,1048576,25,t3_t4_rename,0
B_no_audit,1MB,1048576,25,t4_t5_audit,1400
B_no_audit,1MB,1048576,25,t5_t6_return,200
B_no_audit,1MB,1048576,25,t0_t6_total,6865600
B_no_audit,1MB,1048576,26,t0_t1_validation,548300
B_no_audit,1MB,1048576,26,t1_t2_encode,1072400
B_no_audit,1MB,1048576,26,t2_t3_write,3680400
B_no_audit,1MB,1048576,26,t3_t4_rename,0
B_no_audit,1MB,1048576,26,t4_t5_audit,1000
B_no_audit,1MB,1048576,26,t5_t6_return,300
B_no_audit,1MB,1048576,26,t0_t6_total,5302400
B_no_audit,1MB,1048576,27,t0_t1_validation,602500
B_no_audit,1MB,1048576,27,t1_t2_encode,1090900
B_no_audit,1MB,1048576,27,t2_t3_write,4043200
B_no_audit,1MB,1048576,27,t3_t4_rename,0
B_no_audit,1MB,1048576,27,t4_t5_audit,900
B_no_audit,1MB,1048576,27,t5_t6_return,200
B_no_audit,1MB,1048576,27,t0_t6_total,5737700
B_no_audit,1MB,1048576,28,t0_t1_validation,1001400
B_no_audit,1MB,1048576,28,t1_t2_encode,1926400
B_no_audit,1MB,1048576,28,t2_t3_write,5266900
B_no_audit,1MB,1048576,28,t3_t4_rename,0
B_no_audit,1MB,1048576,28,t4_t5_audit,700
B_no_audit,1MB,1048576,28,t5_t6_return,300
B_no_audit,1MB,1048576,28,t0_t6_total,8195700
B_no_audit,1MB,1048576,29,t0_t1_validation,561500
B_no_audit,1MB,1048576,29,t1_t2_encode,1170000
B_no_audit,1MB,1048576,29,t2_t3_write,3711000
B_no_audit,1MB,1048576,29,t3_t4_rename,0
B_no_audit,1MB,1048576,29,t4_t5_audit,600
B_no_audit,1MB,1048576,29,t5_t6_return,200
B_no_audit,1MB,1048576,29,t0_t6_total,5443300
C_raw,1MB,1048576,0,t0_t1_validation,1717100
C_raw,1MB,1048576,0,t1_t2_encode,1094700
C_raw,1MB,1048576,0,t2_t3_write,1695700
C_raw,1MB,1048576,0,t3_t4_rename,0
C_raw,1MB,1048576,0,t4_t5_audit,0
C_raw,1MB,1048576,0,t5_t6_return,0
C_raw,1MB,1048576,0,t0_t6_total,4507500
C_raw,1MB,1048576,1,t0_t1_validation,492700
C_raw,1MB,1048576,1,t1_t2_encode,3136200
C_raw,1MB,1048576,1,t2_t3_write,1424300
C_raw,1MB,1048576,1,t3_t4_rename,0
C_raw,1MB,1048576,1,t4_t5_audit,0
C_raw,1MB,1048576,1,t5_t6_return,0
C_raw,1MB,1048576,1,t0_t6_total,5053200
C_raw,1MB,1048576,2,t0_t1_validation,623800
C_raw,1MB,1048576,2,t1_t2_encode,1978100
C_raw,1MB,1048576,2,t2_t3_write,1413300
C_raw,1MB,1048576,2,t3_t4_rename,0
C_raw,1MB,1048576,2,t4_t5_audit,0
C_raw,1MB,1048576,2,t5_t6_return,0
C_raw,1MB,1048576,2,t0_t6_total,4015200
C_raw,1MB,1048576,3,t0_t1_validation,480800
C_raw,1MB,1048576,3,t1_t2_encode,1003900
C_raw,1MB,1048576,3,t2_t3_write,1235400
C_raw,1MB,1048576,3,t3_t4_rename,0
C_raw,1MB,1048576,3,t4_t5_audit,0
C_raw,1MB,1048576,3,t5_t6_return,0
C_raw,1MB,1048576,3,t0_t6_total,2720100
C_raw,1MB,1048576,4,t0_t1_validation,632900
C_raw,1MB,1048576,4,t1_t2_encode,1133900
C_raw,1MB,1048576,4,t2_t3_write,1523500
C_raw,1MB,1048576,4,t3_t4_rename,0
C_raw,1MB,1048576,4,t4_t5_audit,0
C_raw,1MB,1048576,4,t5_t6_return,0
C_raw,1MB,1048576,4,t0_t6_total,3290300
C_raw,1MB,1048576,5,t0_t1_validation,454600
C_raw,1MB,1048576,5,t1_t2_encode,1051500
C_raw,1MB,1048576,5,t2_t3_write,1830100
C_raw,1MB,1048576,5,t3_t4_rename,0
C_raw,1MB,1048576,5,t4_t5_audit,0
C_raw,1MB,1048576,5,t5_t6_return,0
C_raw,1MB,1048576,5,t0_t6_total,3336200
C_raw,1MB,1048576,6,t0_t1_validation,661700
C_raw,1MB,1048576,6,t1_t2_encode,1423800
C_raw,1MB,1048576,6,t2_t3_write,3483300
C_raw,1MB,1048576,6,t3_t4_rename,0
C_raw,1MB,1048576,6,t4_t5_audit,0
C_raw,1MB,1048576,6,t5_t6_return,0
C_raw,1MB,1048576,6,t0_t6_total,5568800
C_raw,1MB,1048576,7,t0_t1_validation,750200
C_raw,1MB,1048576,7,t1_t2_encode,1273300
C_raw,1MB,1048576,7,t2_t3_write,1558400
C_raw,1MB,1048576,7,t3_t4_rename,0
C_raw,1MB,1048576,7,t4_t5_audit,0
C_raw,1MB,1048576,7,t5_t6_return,0
C_raw,1MB,1048576,7,t0_t6_total,3581900
C_raw,1MB,1048576,8,t0_t1_validation,648800
C_raw,1MB,1048576,8,t1_t2_encode,1262300
C_raw,1MB,1048576,8,t2_t3_write,3115000
C_raw,1MB,1048576,8,t3_t4_rename,0
C_raw,1MB,1048576,8,t4_t5_audit,0
C_raw,1MB,1048576,8,t5_t6_return,0
C_raw,1MB,1048576,8,t0_t6_total,5026100
C_raw,1MB,1048576,9,t0_t1_validation,617200
C_raw,1MB,1048576,9,t1_t2_encode,1121400
C_raw,1MB,1048576,9,t2_t3_write,2216800
C_raw,1MB,1048576,9,t3_t4_rename,0
C_raw,1MB,1048576,9,t4_t5_audit,0
C_raw,1MB,1048576,9,t5_t6_return,0
C_raw,1MB,1048576,9,t0_t6_total,3955400
C_raw,1MB,1048576,10,t0_t1_validation,728300
C_raw,1MB,1048576,10,t1_t2_encode,1131700
C_raw,1MB,1048576,10,t2_t3_write,4188200
C_raw,1MB,1048576,10,t3_t4_rename,0
C_raw,1MB,1048576,10,t4_t5_audit,0
C_raw,1MB,1048576,10,t5_t6_return,0
C_raw,1MB,1048576,10,t0_t6_total,6048200
C_raw,1MB,1048576,11,t0_t1_validation,590800
C_raw,1MB,1048576,11,t1_t2_encode,1436300
C_raw,1MB,1048576,11,t2_t3_write,1051400
C_raw,1MB,1048576,11,t3_t4_rename,0
C_raw,1MB,1048576,11,t4_t5_audit,0
C_raw,1MB,1048576,11,t5_t6_return,0
C_raw,1MB,1048576,11,t0_t6_total,3078500
C_raw,1MB,1048576,12,t0_t1_validation,564300
C_raw,1MB,1048576,12,t1_t2_encode,1426100
C_raw,1MB,1048576,12,t2_t3_write,2473500
C_raw,1MB,1048576,12,t3_t4_rename,0
C_raw,1MB,1048576,12,t4_t5_audit,0
C_raw,1MB,1048576,12,t5_t6_return,0
C_raw,1MB,1048576,12,t0_t6_total,4463900
C_raw,1MB,1048576,13,t0_t1_validation,609300
C_raw,1MB,1048576,13,t1_t2_encode,1050500
C_raw,1MB,1048576,13,t2_t3_write,891800
C_raw,1MB,1048576,13,t3_t4_rename,0
C_raw,1MB,1048576,13,t4_t5_audit,0
C_raw,1MB,1048576,13,t5_t6_return,0
C_raw,1MB,1048576,13,t0_t6_total,2551600
C_raw,1MB,1048576,14,t0_t1_validation,358100
C_raw,1MB,1048576,14,t1_t2_encode,1075800
C_raw,1MB,1048576,14,t2_t3_write,1599100
C_raw,1MB,1048576,14,t3_t4_rename,0
C_raw,1MB,1048576,14,t4_t5_audit,0
C_raw,1MB,1048576,14,t5_t6_return,0
C_raw,1MB,1048576,14,t0_t6_total,3033000
C_raw,1MB,1048576,15,t0_t1_validation,651200
C_raw,1MB,1048576,15,t1_t2_encode,1238500
C_raw,1MB,1048576,15,t2_t3_write,1139800
C_raw,1MB,1048576,15,t3_t4_rename,0
C_raw,1MB,1048576,15,t4_t5_audit,0
C_raw,1MB,1048576,15,t5_t6_return,0
C_raw,1MB,1048576,15,t0_t6_total,3029500
C_raw,1MB,1048576,16,t0_t1_validation,519700
C_raw,1MB,1048576,16,t1_t2_encode,893100
C_raw,1MB,1048576,16,t2_t3_write,1461300
C_raw,1MB,1048576,16,t3_t4_rename,0
C_raw,1MB,1048576,16,t4_t5_audit,0
C_raw,1MB,1048576,16,t5_t6_return,0
C_raw,1MB,1048576,16,t0_t6_total,2874100
C_raw,1MB,1048576,17,t0_t1_validation,389100
C_raw,1MB,1048576,17,t1_t2_encode,966600
C_raw,1MB,1048576,17,t2_t3_write,1088600
C_raw,1MB,1048576,17,t3_t4_rename,0
C_raw,1MB,1048576,17,t4_t5_audit,0
C_raw,1MB,1048576,17,t5_t6_return,0
C_raw,1MB,1048576,17,t0_t6_total,2444300
C_raw,1MB,1048576,18,t0_t1_validation,386500
C_raw,1MB,1048576,18,t1_t2_encode,942500
C_raw,1MB,1048576,18,t2_t3_write,1330700
C_raw,1MB,1048576,18,t3_t4_rename,0
C_raw,1MB,1048576,18,t4_t5_audit,0
C_raw,1MB,1048576,18,t5_t6_return,0
C_raw,1MB,1048576,18,t0_t6_total,2659700
C_raw,1MB,1048576,19,t0_t1_validation,465700
C_raw,1MB,1048576,19,t1_t2_encode,992000
C_raw,1MB,1048576,19,t2_t3_write,1020600
C_raw,1MB,1048576,19,t3_t4_rename,0
C_raw,1MB,1048576,19,t4_t5_audit,0
C_raw,1MB,1048576,19,t5_t6_return,0
C_raw,1MB,1048576,19,t0_t6_total,2478300
C_raw,1MB,1048576,20,t0_t1_validation,467600
C_raw,1MB,1048576,20,t1_t2_encode,848400
C_raw,1MB,1048576,20,t2_t3_write,1582500
C_raw,1MB,1048576,20,t3_t4_rename,0
C_raw,1MB,1048576,20,t4_t5_audit,0
C_raw,1MB,1048576,20,t5_t6_return,0
C_raw,1MB,1048576,20,t0_t6_total,2898500
C_raw,1MB,1048576,21,t0_t1_validation,471700
C_raw,1MB,1048576,21,t1_t2_encode,885700
C_raw,1MB,1048576,21,t2_t3_write,819600
C_raw,1MB,1048576,21,t3_t4_rename,0
C_raw,1MB,1048576,21,t4_t5_audit,0
C_raw,1MB,1048576,21,t5_t6_return,0
C_raw,1MB,1048576,21,t0_t6_total,2177000
C_raw,1MB,1048576,22,t0_t1_validation,434200
C_raw,1MB,1048576,22,t1_t2_encode,1103700
C_raw,1MB,1048576,22,t2_t3_write,1045500
C_raw,1MB,1048576,22,t3_t4_rename,0
C_raw,1MB,1048576,22,t4_t5_audit,0
C_raw,1MB,1048576,22,t5_t6_return,0
C_raw,1MB,1048576,22,t0_t6_total,2583400
C_raw,1MB,1048576,23,t0_t1_validation,431900
C_raw,1MB,1048576,23,t1_t2_encode,1074600
C_raw,1MB,1048576,23,t2_t3_write,1396500
C_raw,1MB,1048576,23,t3_t4_rename,0
C_raw,1MB,1048576,23,t4_t5_audit,0
C_raw,1MB,1048576,23,t5_t6_return,0
C_raw,1MB,1048576,23,t0_t6_total,2903000
C_raw,1MB,1048576,24,t0_t1_validation,567400
C_raw,1MB,1048576,24,t1_t2_encode,1083600
C_raw,1MB,1048576,24,t2_t3_write,1210800
C_raw,1MB,1048576,24,t3_t4_rename,0
C_raw,1MB,1048576,24,t4_t5_audit,0
C_raw,1MB,1048576,24,t5_t6_return,0
C_raw,1MB,1048576,24,t0_t6_total,2861800
C_raw,1MB,1048576,25,t0_t1_validation,338700
C_raw,1MB,1048576,25,t1_t2_encode,1059500
C_raw,1MB,1048576,25,t2_t3_write,821700
C_raw,1MB,1048576,25,t3_t4_rename,0
C_raw,1MB,1048576,25,t4_t5_audit,0
C_raw,1MB,1048576,25,t5_t6_return,0
C_raw,1MB,1048576,25,t0_t6_total,2219900
C_raw,1MB,1048576,26,t0_t1_validation,402500
C_raw,1MB,1048576,26,t1_t2_encode,1040000
C_raw,1MB,1048576,26,t2_t3_write,1088900
C_raw,1MB,1048576,26,t3_t4_rename,0
C_raw,1MB,1048576,26,t4_t5_audit,0
C_raw,1MB,1048576,26,t5_t6_return,0
C_raw,1MB,1048576,26,t0_t6_total,2531400
C_raw,1MB,1048576,27,t0_t1_validation,446400
C_raw,1MB,1048576,27,t1_t2_encode,1130700
C_raw,1MB,1048576,27,t2_t3_write,1200800
C_raw,1MB,1048576,27,t3_t4_rename,0
C_raw,1MB,1048576,27,t4_t5_audit,0
C_raw,1MB,1048576,27,t5_t6_return,0
C_raw,1MB,1048576,27,t0_t6_total,2777900
C_raw,1MB,1048576,28,t0_t1_validation,470800
C_raw,1MB,1048576,28,t1_t2_encode,800600
C_raw,1MB,1048576,28,t2_t3_write,1706800
C_raw,1MB,1048576,28,t3_t4_rename,0
C_raw,1MB,1048576,28,t4_t5_audit,0
C_raw,1MB,1048576,28,t5_t6_return,0
C_raw,1MB,1048576,28,t0_t6_total,2978200
C_raw,1MB,1048576,29,t0_t1_validation,637200
C_raw,1MB,1048576,29,t1_t2_encode,845200
C_raw,1MB,1048576,29,t2_t3_write,825700
C_raw,1MB,1048576,29,t3_t4_rename,0
C_raw,1MB,1048576,29,t4_t5_audit,0
C_raw,1MB,1048576,29,t5_t6_return,0
C_raw,1MB,1048576,29,t0_t6_total,2308100
A_full,10MB,10485760,0,t0_t1_validation,540300
A_full,10MB,10485760,0,t1_t2_encode,9000100
A_full,10MB,10485760,0,t2_t3_write,15756300
A_full,10MB,10485760,0,t3_t4_rename,0
A_full,10MB,10485760,0,t4_t5_audit,53100
A_full,10MB,10485760,0,t5_t6_return,300
A_full,10MB,10485760,0,t0_t6_total,25350100
A_full,10MB,10485760,1,t0_t1_validation,568200
A_full,10MB,10485760,1,t1_t2_encode,9089500
A_full,10MB,10485760,1,t2_t3_write,14356500
A_full,10MB,10485760,1,t3_t4_rename,0
A_full,10MB,10485760,1,t4_t5_audit,42000
A_full,10MB,10485760,1,t5_t6_return,300
A_full,10MB,10485760,1,t0_t6_total,24056500
A_full,10MB,10485760,2,t0_t1_validation,678300
A_full,10MB,10485760,2,t1_t2_encode,9977800
A_full,10MB,10485760,2,t2_t3_write,14307200
A_full,10MB,10485760,2,t3_t4_rename,0
A_full,10MB,10485760,2,t4_t5_audit,43700
A_full,10MB,10485760,2,t5_t6_return,300
A_full,10MB,10485760,2,t0_t6_total,25007300
A_full,10MB,10485760,3,t0_t1_validation,387400
A_full,10MB,10485760,3,t1_t2_encode,8756800
A_full,10MB,10485760,3,t2_t3_write,14983700
A_full,10MB,10485760,3,t3_t4_rename,0
A_full,10MB,10485760,3,t4_t5_audit,41300
A_full,10MB,10485760,3,t5_t6_return,200
A_full,10MB,10485760,3,t0_t6_total,24169400
A_full,10MB,10485760,4,t0_t1_validation,488600
A_full,10MB,10485760,4,t1_t2_encode,8033700
A_full,10MB,10485760,4,t2_t3_write,14626800
A_full,10MB,10485760,4,t3_t4_rename,0
A_full,10MB,10485760,4,t4_t5_audit,33700
A_full,10MB,10485760,4,t5_t6_return,200
A_full,10MB,10485760,4,t0_t6_total,23183000
A_full,10MB,10485760,5,t0_t1_validation,380200
A_full,10MB,10485760,5,t1_t2_encode,7709700
A_full,10MB,10485760,5,t2_t3_write,13646800
A_full,10MB,10485760,5,t3_t4_rename,0
A_full,10MB,10485760,5,t4_t5_audit,61600
A_full,10MB,10485760,5,t5_t6_return,200
A_full,10MB,10485760,5,t0_t6_total,21798500
A_full,10MB,10485760,6,t0_t1_validation,546000
A_full,10MB,10485760,6,t1_t2_encode,9030800
A_full,10MB,10485760,6,t2_t3_write,13876000
A_full,10MB,10485760,6,t3_t4_rename,0
A_full,10MB,10485760,6,t4_t5_audit,46700
A_full,10MB,10485760,6,t5_t6_return,300
A_full,10MB,10485760,6,t0_t6_total,23499800
A_full,10MB,10485760,7,t0_t1_validation,399800
A_full,10MB,10485760,7,t1_t2_encode,8507300
A_full,10MB,10485760,7,t2_t3_write,14487100
A_full,10MB,10485760,7,t3_t4_rename,0
A_full,10MB,10485760,7,t4_t5_audit,35500
A_full,10MB,10485760,7,t5_t6_return,200
A_full,10MB,10485760,7,t0_t6_total,23429900
A_full,10MB,10485760,8,t0_t1_validation,419000
A_full,10MB,10485760,8,t1_t2_encode,8744500
A_full,10MB,10485760,8,t2_t3_write,13903300
A_full,10MB,10485760,8,t3_t4_rename,0
A_full,10MB,10485760,8,t4_t5_audit,38200
A_full,10MB,10485760,8,t5_t6_return,300
A_full,10MB,10485760,8,t0_t6_total,23105300
A_full,10MB,10485760,9,t0_t1_validation,501700
A_full,10MB,10485760,9,t1_t2_encode,7978400
A_full,10MB,10485760,9,t2_t3_write,14982600
A_full,10MB,10485760,9,t3_t4_rename,0
A_full,10MB,10485760,9,t4_t5_audit,43500
A_full,10MB,10485760,9,t5_t6_return,100
A_full,10MB,10485760,9,t0_t6_total,23506300
A_full,10MB,10485760,10,t0_t1_validation,464000
A_full,10MB,10485760,10,t1_t2_encode,9172600
A_full,10MB,10485760,10,t2_t3_write,17729400
A_full,10MB,10485760,10,t3_t4_rename,0
A_full,10MB,10485760,10,t4_t5_audit,35400
A_full,10MB,10485760,10,t5_t6_return,100
A_full,10MB,10485760,10,t0_t6_total,27401500
A_full,10MB,10485760,11,t0_t1_validation,378400
A_full,10MB,10485760,11,t1_t2_encode,8963000
A_full,10MB,10485760,11,t2_t3_write,17146900
A_full,10MB,10485760,11,t3_t4_rename,0
A_full,10MB,10485760,11,t4_t5_audit,48200
A_full,10MB,10485760,11,t5_t6_return,100
A_full,10MB,10485760,11,t0_t6_total,26536600
A_full,10MB,10485760,12,t0_t1_validation,728800
A_full,10MB,10485760,12,t1_t2_encode,9942800
A_full,10MB,10485760,12,t2_t3_write,17294800
A_full,10MB,10485760,12,t3_t4_rename,0
A_full,10MB,10485760,12,t4_t5_audit,42200
A_full,10MB,10485760,12,t5_t6_return,200
A_full,10MB,10485760,12,t0_t6_total,28008800
A_full,10MB,10485760,13,t0_t1_validation,489500
A_full,10MB,10485760,13,t1_t2_encode,7849200
A_full,10MB,10485760,13,t2_t3_write,28971400
A_full,10MB,10485760,13,t3_t4_rename,0
A_full,10MB,10485760,13,t4_t5_audit,57100
A_full,10MB,10485760,13,t5_t6_return,400
A_full,10MB,10485760,13,t0_t6_total,37367600
A_full,10MB,10485760,14,t0_t1_validation,777300
A_full,10MB,10485760,14,t1_t2_encode,16370200
A_full,10MB,10485760,14,t2_t3_write,20418300
A_full,10MB,10485760,14,t3_t4_rename,0
A_full,10MB,10485760,14,t4_t5_audit,36800
A_full,10MB,10485760,14,t5_t6_return,100
A_full,10MB,10485760,14,t0_t6_total,37602700
A_full,10MB,10485760,15,t0_t1_validation,383500
A_full,10MB,10485760,15,t1_t2_encode,10721300
A_full,10MB,10485760,15,t2_t3_write,17677600
A_full,10MB,10485760,15,t3_t4_rename,0
A_full,10MB,10485760,15,t4_t5_audit,62500
A_full,10MB,10485760,15,t5_t6_return,400
A_full,10MB,10485760,15,t0_t6_total,28845300
A_full,10MB,10485760,16,t0_t1_validation,651300
A_full,10MB,10485760,16,t1_t2_encode,14871100
A_full,10MB,10485760,16,t2_t3_write,20295800
A_full,10MB,10485760,16,t3_t4_rename,0
A_full,10MB,10485760,16,t4_t5_audit,101100
A_full,10MB,10485760,16,t5_t6_return,500
A_full,10MB,10485760,16,t0_t6_total,35919800
A_full,10MB,10485760,17,t0_t1_validation,811600
A_full,10MB,10485760,17,t1_t2_encode,10750100
A_full,10MB,10485760,17,t2_t3_write,18380500
A_full,10MB,10485760,17,t3_t4_rename,0
A_full,10MB,10485760,17,t4_t5_audit,40000
A_full,10MB,10485760,17,t5_t6_return,100
A_full,10MB,10485760,17,t0_t6_total,29982300
A_full,10MB,10485760,18,t0_t1_validation,454800
A_full,10MB,10485760,18,t1_t2_encode,8300700
A_full,10MB,10485760,18,t2_t3_write,19401200
A_full,10MB,10485760,18,t3_t4_rename,0
A_full,10MB,10485760,18,t4_t5_audit,55200
A_full,10MB,10485760,18,t5_t6_return,400
A_full,10MB,10485760,18,t0_t6_total,28212300
A_full,10MB,10485760,19,t0_t1_validation,720800
A_full,10MB,10485760,19,t1_t2_encode,15985400
A_full,10MB,10485760,19,t2_t3_write,21863300
A_full,10MB,10485760,19,t3_t4_rename,0
A_full,10MB,10485760,19,t4_t5_audit,54800
A_full,10MB,10485760,19,t5_t6_return,200
A_full,10MB,10485760,19,t0_t6_total,38624500
A_full,10MB,10485760,20,t0_t1_validation,591500
A_full,10MB,10485760,20,t1_t2_encode,11236400
A_full,10MB,10485760,20,t2_t3_write,29706900
A_full,10MB,10485760,20,t3_t4_rename,0
A_full,10MB,10485760,20,t4_t5_audit,39300
A_full,10MB,10485760,20,t5_t6_return,200
A_full,10MB,10485760,20,t0_t6_total,41574300
A_full,10MB,10485760,21,t0_t1_validation,531500
A_full,10MB,10485760,21,t1_t2_encode,9205500
A_full,10MB,10485760,21,t2_t3_write,15712200
A_full,10MB,10485760,21,t3_t4_rename,0
A_full,10MB,10485760,21,t4_t5_audit,63800
A_full,10MB,10485760,21,t5_t6_return,300
A_full,10MB,10485760,21,t0_t6_total,25513300
A_full,10MB,10485760,22,t0_t1_validation,454200
A_full,10MB,10485760,22,t1_t2_encode,9656500
